,Store,ds,y,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Date_dayofweek,Date_month,Date_year,Date_day,IsHoliday_label,Type_B,Type_C
5990,42,2012-07-13,628099.08,39690,89.8,3.723,769.08,0.0,2.36,0.0,2678.63,130.683,7.17,4,7,2012,13,0,0,1
4989,35,2012-07-13,825763.48,103681,78.95,3.523,3516.15,0.0,0.15,1749.8,1430.23,142.2548214,8.839,4,7,2012,13,0,1,0
6133,43,2012-07-13,627634.04,41062,78.82,3.256,539.85,0.0,0.71,0.0,2373.05,213.3134286,9.285,4,7,2012,13,0,0,1
4560,32,2012-07-13,1141184.66,203007,71.57,3.613,7111.33,508.95,1.05,1494.84,8154.1,197.8788621,7.872,4,7,2012,13,0,0,0
2701,19,2012-07-13,1321741.35,203819,73.17,3.689,8183.44,328.2,35.88,2677.28,1877.81,138.263,8.193,4,7,2012,13,0,0,0
127,1,2012-07-13,1527014.04,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,4,7,2012,13,0,0,0
557,4,2012-07-20,2175563.69,205863,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,4,7,2012,20,0,0,0
5991,42,2012-07-20,530318.39,39690,84.45,3.589,200.92,0.0,4.48,0.0,1026.11,130.7012903,7.17,4,7,2012,20,0,0,1
3417,24,2012-07-20,1394299.0,203819,76.42,3.732,571.85,126.88,145.72,614.55,1867.65,138.2331935,8.953,4,7,2012,20,0,0,0
2416,17,2012-07-20,944698.7,93188,70.59,3.556,2836.48,34.2,20.25,738.75,1189.5,130.7012903,5.936,4,7,2012,20,0,1,0
4561,32,2012-07-20,1167829.33,203007,77.76,3.585,3551.31,567.16,18.05,2117.84,9786.36,197.9290378,7.872,4,7,2012,20,0,0,0
2845,20,2012-07-20,1970170.29,203742,76.04,3.567,3156.68,142.66,34.1,2751.92,6194.07,214.7331351,7.28,4,7,2012,20,0,0,0
1272,9,2012-07-20,513991.57,125833,83.39,3.311,1107.97,0.5,5.85,862.28,1986.24,225.6871121,5.277,4,7,2012,20,0,1,0
1129,8,2012-07-20,888834.07,155078,79.94,3.311,6764.94,164.8,13.02,390.77,58068.14,225.4930078,5.401,4,7,2012,20,0,0,0
2273,16,2012-07-20,565297.54,57197,68.43,3.585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.061,4,7,2012,20,0,1,0
5133,36,2012-07-20,303289.55,39910,81.76,3.301,38.04,0.0,0.0,0.0,886.99,220.6148749,6.623,4,7,2012,20,0,0,0
1987,14,2012-07-20,1553250.16,200898,78.89,3.567,4564.87,58.48,19.69,1418.34,3764.15,191.1670428,8.684,4,7,2012,20,0,0,0
5848,41,2012-07-20,1347175.93,196321,74.06,3.585,4142.86,102.5,23.84,1362.4,5518.54,197.9290378,6.432,4,7,2012,20,0,0,0
4990,35,2012-07-20,841224.74,103681,78.64,3.567,3934.52,0.0,25.9,934.49,3512.52,142.2337569,8.839,4,7,2012,20,0,1,0
6420,45,2012-07-20,737613.65,118221,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,4,7,2012,20,0,1,0
3560,25,2012-07-20,685676.58,128107,74.32,3.567,4170.08,227.91,14.1,3456.58,2629.71,214.7331351,7.28,4,7,2012,20,0,1,0
3989,28,2012-07-20,1149427.48,206302,85.53,3.726,8235.78,61.2,12.27,944.08,3623.51,130.7012903,10.926,4,7,2012,20,0,0,0
1701,12,2012-07-20,941550.34,112238,85.53,3.726,5799.0,59.68,37.56,5292.33,3376.66,130.7012903,10.926,4,7,2012,20,0,1,0
6277,44,2012-07-20,337819.16,39910,75.69,3.556,204.26,0.0,1.22,0.0,1140.85,130.7012903,5.407,4,7,2012,20,0,0,1
3846,27,2012-07-20,1730913.66,204184,78.64,3.732,10835.89,164.46,21.51,3314.7,7302.33,142.2337569,8.239,4,7,2012,20,0,0,0
414,3,2012-07-20,432424.85,37392,81.38,3.311,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334,4,7,2012,20,0,1,0
1558,11,2012-07-20,1344483.81,207499,82.41,3.311,2874.78,140.22,44.95,3689.47,6187.32,225.4438827,6.334,4,7,2012,20,0,0,0
2559,18,2012-07-20,1033543.56,120653,77.43,3.61,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,4,7,2012,20,0,1,0
843,6,2012-07-20,1574361.97,202505,81.57,3.311,3762.14,148.95,18.43,3197.56,7560.36,223.5424501,5.668,4,7,2012,20,0,0,0
4704,33,2012-07-20,253205.88999999998,39690,91.49,3.589,648.02,0.0,0.0,0.0,959.57,130.7012903,7.147,4,7,2012,20,0,0,0
1844,13,2012-07-20,2053089.32,219622,75.69,3.556,6060.59,133.34,35.23,1518.75,6675.69,130.7012903,5.765,4,7,2012,20,0,0,0
700,5,2012-07-20,321205.12,34875,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,4,7,2012,20,0,1,0
128,1,2012-07-20,1497954.76,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,4,7,2012,20,0,0,0
5562,39,2012-07-20,1582168.27,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623,4,7,2012,20,0,0,0
1415,10,2012-07-20,1869967.03,126512,84.45,3.589,6596.8,-1.6,44.6,4275.27,10650.28,130.7012903,7.17,4,7,2012,20,0,1,0
6134,43,2012-07-20,596554.05,41062,83.83,3.311,233.77,0.0,3.69,0.0,1256.91,213.3219124,9.285,4,7,2012,20,0,0,1
2702,19,2012-07-20,1317672.92,203819,76.17,3.732,6029.42,424.15,17.82,3070.32,2610.94,138.2331935,8.193,4,7,2012,20,0,0,0
4132,29,2012-07-20,506705.36,93638,76.57,3.61,1142.93,212.35,8.11,368.45,1625.35,138.2331935,9.419,4,7,2012,20,0,1,0
4275,30,2012-07-20,427491.04,42988,84.25,3.311,164.49,0.0,2.82,0.0,2012.83,221.5701123,6.565,4,7,2012,20,0,0,1
3131,22,2012-07-20,991969.37,119557,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753,4,7,2012,20,0,1,0
5276,37,2012-07-20,503744.56,39910,81.76,3.311,67.7,0.0,3.97,0.0,1634.33,220.6148749,6.623,4,7,2012,20,0,0,1
2988,21,2012-07-20,691200.33,140167,84.25,3.311,4773.73,57.8,10.12,3554.45,4341.89,221.5701123,6.565,4,7,2012,20,0,1,0
4418,31,2012-07-20,1392395.2,203750,84.25,3.311,2331.17,10.59,13.74,2475.94,5588.47,221.5701123,6.565,4,7,2012,20,0,0,0
986,7,2012-07-20,686345.69,70713,62.87,3.585,1182.59,114.37,11.37,198.49,2423.07,197.9290378,7.872,4,7,2012,20,0,1,0
271,2,2012-07-20,1819666.46,202307,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,4,7,2012,20,0,0,0
3703,26,2012-07-20,1049625.9,152513,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7.405,4,7,2012,20,0,0,0
5705,40,2012-07-20,968502.38,155083,70.45,3.61,2418.7,89.01,9.52,1450.08,2263.49,138.2331935,4.156,4,7,2012,20,0,0,0
4847,34,2012-07-20,950929.59,158114,77.7,3.263,2732.08,98.0,5.98,743.47,2456.79,130.7012903,9.285,4,7,2012,20,0,0,0
5419,38,2012-07-20,441683.74,39690,85.53,3.726,75.04,0.0,0.19,0.0,1281.95,130.7012903,10.926,4,7,2012,20,0,0,1
3274,23,2012-07-20,1381339.23,114533,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,4,7,2012,20,0,1,0
2130,15,2012-07-20,592369.22,123737,75.31,3.732,1131.83,179.69,31.31,274.96,1321.82,138.2331935,8.193,4,7,2012,20,0,1,0
5992,42,2012-07-27,516352.21,39690,83.98,3.769,24.48,0.0,0.0,0.0,1660.33,130.7195806,7.17,4,7,2012,27,0,0,1
4705,33,2012-07-27,249134.32,39690,93.95,3.769,24.71,0.0,0.0,0.0,1205.27,130.7195806,7.147,4,7,2012,27,0,0,0
558,4,2012-07-27,2048613.65,205863,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,4,7,2012,27,0,0,0
1988,14,2012-07-27,1479514.66,200898,77.2,3.647,4945.52,113.66,4.1,10751.35,3298.31,191.1655664,8.684,4,7,2012,27,0,0,0
4991,35,2012-07-27,808030.15,103681,76.01,3.647,5446.22,0.0,10.88,6221.18,2764.62,142.2126924,8.839,4,7,2012,27,0,1,0
5420,38,2012-07-27,407186.47000000003,39690,93.47,3.769,0.27,0.0,0.0,0.0,1622.77,130.7195806,10.926,4,7,2012,27,0,0,1
1416,10,2012-07-27,1817603.66,126512,83.98,3.769,9511.34,0.0,8.87,16376.33,3062.22,130.7195806,7.17,4,7,2012,27,0,1,0
5277,37,2012-07-27,514489.17,39910,84.0,3.407,22.21,0.0,0.93,0.0,705.33,220.6234054,6.623,4,7,2012,27,0,0,1
3704,26,2012-07-27,1031745.14,152513,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7.405,4,7,2012,27,0,0,0
4276,30,2012-07-27,424581.17,42988,88.09,3.407,92.13,0.0,0.24,0.0,3727.76,221.5785461,6.565,4,7,2012,27,0,0,1
1702,12,2012-07-27,916967.9199999999,112238,93.47,3.769,8217.72,41.28,2.31,9211.05,5507.68,130.7195806,10.926,4,7,2012,27,0,1,0
6278,44,2012-07-27,319855.26,39910,80.42,3.537,30.51,0.0,0.0,0.41,1736.91,130.7195806,5.407,4,7,2012,27,0,0,1
1130,8,2012-07-27,838227.52,155078,81.71,3.407,6382.88,80.6,3.55,2242.95,4403.2,225.5029014,5.401,4,7,2012,27,0,0,0
4419,31,2012-07-27,1303732.36,203750,88.09,3.407,6694.25,35.94,7.2,8201.22,11721.11,221.5785461,6.565,4,7,2012,27,0,0,0
415,3,2012-07-27,389427.9,37392,84.94,3.407,3447.28,31.0,2.46,1791.7,1107.97,225.4537579,6.334,4,7,2012,27,0,1,0
5849,41,2012-07-27,1344723.97,196321,73.31,3.57,4473.9,125.46,2.53,6596.96,3228.27,197.9792136,6.432,4,7,2012,27,0,0,0
3418,24,2012-07-27,1307339.14,203819,73.62,3.82,4638.37,501.84,15.86,4124.82,4218.24,138.2033871,8.953,4,7,2012,27,0,0,0
2846,20,2012-07-27,1911559.1,203742,74.6,3.647,11481.26,130.17,7.09,11794.45,3238.04,214.7382432,7.28,4,7,2012,27,0,0,0
2131,15,2012-07-27,571190.83,123737,73.9,3.82,2403.14,122.34,0.87,2132.06,1082.9,138.2033871,8.193,4,7,2012,27,0,1,0
2703,19,2012-07-27,1248915.43,203819,74.43,3.82,6705.0,282.26,5.43,4414.95,4550.07,138.2033871,8.193,4,7,2012,27,0,0,0
129,1,2012-07-27,1439123.71,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,4,7,2012,27,0,0,0
2417,17,2012-07-27,907493.24,93188,74.2,3.537,4345.01,57.6,7.79,3965.83,6114.63,130.7195806,5.936,4,7,2012,27,0,1,0
987,7,2012-07-27,686365.4,70713,64.6,3.57,1064.81,688.66,3.45,1264.45,2007.5,197.9792136,7.872,4,7,2012,27,0,1,0
5706,40,2012-07-27,954396.85,155083,67.88,3.701,3351.06,156.53,4.24,1624.68,1605.34,138.2033871,4.156,4,7,2012,27,0,0,0
701,5,2012-07-27,306827.36,34875,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,4,7,2012,27,0,1,0
1559,11,2012-07-27,1272395.02,207499,85.43,3.407,2799.14,97.58,5.64,2364.95,1897.08,225.4537579,6.334,4,7,2012,27,0,0,0
3132,22,2012-07-27,925731.21,119557,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753,4,7,2012,27,0,1,0
3561,25,2012-07-27,659109.53,128107,72.98,3.647,6287.52,582.48,2.07,2505.39,1521.67,214.7382432,7.28,4,7,2012,27,0,1,0
4848,34,2012-07-27,917883.79,158114,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,4,7,2012,27,0,0,0
272,2,2012-07-27,1757923.88,202307,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,4,7,2012,27,0,0,0
1845,13,2012-07-27,1914430.53,219622,80.42,3.537,6699.6,96.56,5.2,8723.87,6650.26,130.7195806,5.765,4,7,2012,27,0,0,0
844,6,2012-07-27,1513229.16,202505,85.78,3.407,7017.6,203.26,8.11,17151.91,3340.02,223.5516178,5.668,4,7,2012,27,0,0,0
1273,9,2012-07-27,495951.0,125833,86.41,3.407,1042.73,8.0,1.66,1129.2,2929.43,225.6970779,5.277,4,7,2012,27,0,1,0
5563,39,2012-07-27,1487797.54,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623,4,7,2012,27,0,0,0
6135,43,2012-07-27,572447.52,41062,82.01,3.407,22.35,0.0,1.19,0.0,1452.64,213.3303963,9.285,4,7,2012,27,0,0,1
3847,27,2012-07-27,1625883.71,204184,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.2126924,8.239,4,7,2012,27,0,0,0
4133,29,2012-07-27,475158.24,93638,73.52,3.701,4006.71,190.7,2.17,1656.41,1187.12,138.2033871,9.419,4,7,2012,27,0,1,0
3990,28,2012-07-27,1135035.09,206302,93.47,3.769,4311.14,25.6,5.34,6009.47,4271.03,130.7195806,10.926,4,7,2012,27,0,0,0
2274,16,2012-07-27,539337.87,57197,69.0,3.57,589.03,31.77,0.0,855.31,1457.52,197.9792136,6.061,4,7,2012,27,0,1,0
6421,45,2012-07-27,711671.58,118221,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,4,7,2012,27,0,1,0
3275,23,2012-07-27,1322932.3599999999,114533,69.31,3.701,3050.22,205.08,7.05,3797.44,3275.95,138.2033871,4.156,4,7,2012,27,0,1,0
5134,36,2012-07-27,279643.43,39910,84.0,3.392,144.59,0.0,0.0,0.0,1545.26,220.6234054,6.623,4,7,2012,27,0,0,0
4562,32,2012-07-27,1144901.52,203007,77.56,3.57,6076.83,298.78,2.16,1981.66,3861.65,197.9792136,7.872,4,7,2012,27,0,0,0
2560,18,2012-07-27,924506.26,120653,72.97,3.701,4182.36,117.52,5.9,3944.27,4654.0,138.2033871,8.535,4,7,2012,27,0,1,0
2989,21,2012-07-27,677789.14,140167,88.09,3.407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,4,7,2012,27,0,1,0
1417,10,2012-08-03,1939440.09,126512,84.76,3.595,37194.44,0.0,53.4,21623.93,2549.27,130.737871,7.17,4,8,2012,3,0,1,0
1560,11,2012-08-03,1399341.07,207499,86.94,3.417,21974.47,173.58,25.5,22778.65,6172.69,225.4636332,6.334,4,8,2012,3,0,0,0
130,1,2012-08-03,1631135.79,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,4,8,2012,3,0,0,0
3276,23,2012-08-03,1416926.31,114533,71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,138.1735806,4.156,4,8,2012,3,0,1,0
4134,29,2012-08-03,504754.74,93638,72.99,3.698,6061.65,149.02,0.0,4925.98,2222.95,138.1735806,9.419,4,8,2012,3,0,1,0
4277,30,2012-08-03,425136.55,42988,91.57,3.417,283.01,0.0,2.46,1.88,2833.5,221.5869799,6.565,4,8,2012,3,0,0,1
5564,39,2012-08-03,1608277.74,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623,4,8,2012,3,0,0,0
702,5,2012-08-03,324195.17,34875,86.91,3.417,7365.26,14.48,0.7,3640.7,2517.31,222.5385111,5.603,4,8,2012,3,0,1,0
988,7,2012-08-03,680954.8099999999,70713,61.83,3.528,9468.47,109.88,2.88,8606.99,1605.62,198.0293893,7.872,4,8,2012,3,0,1,0
5707,40,2012-08-03,1068346.76,155083,70.15,3.698,17749.81,377.88,6.36,8303.08,2209.27,138.1735806,4.156,4,8,2012,3,0,0,0
2704,19,2012-08-03,1342123.78,203819,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,4,8,2012,3,0,0,0
5993,42,2012-08-03,573084.71,39690,84.76,3.595,0.0,0.0,5.97,0.0,628.99,130.737871,7.17,4,8,2012,3,0,0,1
4563,32,2012-08-03,1183571.3499999999,203007,75.09,3.528,35187.83,150.85,13.81,7768.33,4009.95,198.0293893,7.872,4,8,2012,3,0,0,0
4992,35,2012-08-03,866216.36,103681,75.22,3.654,35956.75,0.0,11.63,21249.14,2079.74,142.1916279,8.839,4,8,2012,3,0,1,0
6422,45,2012-08-03,725729.51,118221,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,4,8,2012,3,0,1,0
3991,28,2012-08-03,1376520.0999999999,206302,88.16,3.76,27801.87,28.5,76.11,8969.45,5970.49,130.737871,10.926,4,8,2012,3,0,0,0
6279,44,2012-08-03,342385.38,39910,81.99,3.512,619.96,0.0,1.54,77.58,1429.81,130.737871,5.407,4,8,2012,3,0,0,1
416,3,2012-08-03,419990.29000000004,37392,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334,4,8,2012,3,0,1,0
1131,8,2012-08-03,897076.73,155078,85.06,3.417,12755.02,88.2,17.83,4783.44,4865.74,225.5127949,5.401,4,8,2012,3,0,0,0
6136,43,2012-08-03,614378.9400000001,41062,85.06,3.417,312.78,0.0,24.23,22.86,1317.6,213.3388802,9.285,4,8,2012,3,0,0,1
2418,17,2012-08-03,877813.33,93188,72.94,3.512,13721.83,56.6,8.34,12343.79,1797.84,130.737871,5.936,4,8,2012,3,0,1,0
4849,34,2012-08-03,973250.41,158114,78.93,3.374,9386.73,45.0,37.88,4384.73,4169.76,130.737871,9.285,4,8,2012,3,0,0,0
2132,15,2012-08-03,590739.62,123737,73.13,3.819,7251.41,216.62,0.48,4906.29,1420.37,138.1735806,8.193,4,8,2012,3,0,1,0
273,2,2012-08-03,1946104.6400000001,202307,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,4,8,2012,3,0,0,0
2990,21,2012-08-03,693785.85,140167,91.57,3.417,41897.36,26.8,5.27,18198.04,5735.86,221.5869799,6.565,4,8,2012,3,0,1,0
3705,26,2012-08-03,1090915.09,152513,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,138.1735806,7.405,4,8,2012,3,0,0,0
5278,37,2012-08-03,521959.28,39910,85.56,3.417,0.0,0.0,17.58,0.0,683.58,220.6319358,6.623,4,8,2012,3,0,0,1
1846,13,2012-08-03,2044148.23,219622,81.99,3.512,48280.91,73.92,98.64,13485.99,7765.27,130.737871,5.765,4,8,2012,3,0,0,0
4420,31,2012-08-03,1390174.63,203750,91.57,3.417,22694.34,15.96,76.19,14090.47,8759.63,221.5869799,6.565,4,8,2012,3,0,0,0
845,6,2012-08-03,1627274.93,202505,87.55,3.417,31765.22,141.14,19.13,15925.51,6069.02,223.5607856,5.668,4,8,2012,3,0,0,0
5421,38,2012-08-03,469311.17,39690,88.16,3.76,525.42,0.0,16.93,49.05,1689.86,130.737871,10.926,4,8,2012,3,0,0,1
5135,36,2012-08-03,304989.97000000003,39910,85.56,3.404,243.47,0.0,2.4,64.47,1077.74,220.6319358,6.623,4,8,2012,3,0,0,0
5850,41,2012-08-03,1439607.35,196321,73.16,3.528,40493.45,83.46,44.56,23826.2,3666.08,198.0293893,6.432,4,8,2012,3,0,0,0
2275,16,2012-08-03,584000.71,57197,68.59,3.528,4801.46,0.0,0.0,3030.35,2945.89,198.0293893,6.061,4,8,2012,3,0,1,0
1989,14,2012-08-03,1656886.46,200898,76.58,3.654,17465.29,37.82,110.8,13149.34,5089.95,191.16409,8.684,4,8,2012,3,0,0,0
2847,20,2012-08-03,2094515.71,203742,74.73,3.654,31549.63,83.64,40.76,25656.34,3188.65,214.7433514,7.28,4,8,2012,3,0,0,0
4706,33,2012-08-03,258533.12,39690,92.13,3.595,238.26,0.0,2.88,44.29,767.86,130.737871,7.147,4,8,2012,3,0,0,0
3848,27,2012-08-03,1705810.84,204184,75.22,3.819,39317.03,194.67,64.32,25462.22,3161.43,142.1916279,8.239,4,8,2012,3,0,0,0
1703,12,2012-08-03,958667.23,112238,88.16,3.76,41059.39,69.7,45.73,22802.96,2743.18,130.737871,10.926,4,8,2012,3,0,1,0
3562,25,2012-08-03,709724.6,128107,72.08,3.654,14653.91,1155.02,13.07,10978.83,2021.96,214.7433514,7.28,4,8,2012,3,0,1,0
559,4,2012-08-03,2174514.13,205863,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,4,8,2012,3,0,0,0
1274,9,2012-08-03,533887.54,125833,90.23,3.417,11864.5,61.0,0.22,1659.09,2176.37,225.7070437,5.277,4,8,2012,3,0,1,0
2561,18,2012-08-03,1052066.58,120653,72.67,3.698,20286.36,66.83,46.62,17046.57,1583.43,138.1735806,8.535,4,8,2012,3,0,1,0
3133,22,2012-08-03,1007257.83,119557,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753,4,8,2012,3,0,1,0
3419,24,2012-08-03,1440374.13,203819,73.26,3.819,11887.54,557.1,138.39,9345.76,2781.67,138.1735806,8.953,4,8,2012,3,0,0,0
4850,34,2012-08-10,1004523.59,158114,78.26,3.476,9297.06,12.0,8.3,4250.64,2103.48,130.7561613,9.285,4,8,2012,10,0,0,0
2276,16,2012-08-10,554036.84,57197,70.24,3.509,7036.67,11.2,11.0,3031.99,2296.61,198.0795651,6.061,4,8,2012,10,0,1,0
3420,24,2012-08-10,1497054.81,203819,75.53,3.863,37938.11,798.52,178.81,12823.7,5682.73,138.1437742,8.953,4,8,2012,10,0,0,0
2133,15,2012-08-10,590453.63,123737,73.99,3.863,15384.57,19.31,100.34,1649.99,1552.05,138.1437742,8.193,4,8,2012,10,0,1,0
6280,44,2012-08-10,333594.81,39910,81.69,3.509,84.25,0.0,6.99,4.41,831.23,130.7561613,5.407,4,8,2012,10,0,0,1
6137,43,2012-08-10,643558.78,41062,86.36,3.494,173.95,0.0,9.33,0.0,1073.06,213.3473641,9.285,4,8,2012,10,0,0,1
2848,20,2012-08-10,2144245.39,203742,75.4,3.722,16845.14,156.18,12.47,6921.28,6346.44,214.7484595,7.28,4,8,2012,10,0,0,0
3706,26,2012-08-10,1121476.51,152513,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7.405,4,8,2012,10,0,0,0
2705,19,2012-08-10,1408907.89,203819,74.45,3.863,6196.55,232.43,76.35,3086.53,3417.36,138.1437742,8.193,4,8,2012,10,0,0,0
3134,22,2012-08-10,973812.79,119557,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,4,8,2012,10,0,1,0
4421,31,2012-08-10,1386472.59,203750,89.57,3.494,15098.61,18.96,57.04,4709.17,6169.55,221.5954138,6.565,4,8,2012,10,0,0,0
2419,17,2012-08-10,849074.04,93188,73.29,3.509,3711.96,9.2,4.42,2316.51,1613.36,130.7561613,5.936,4,8,2012,10,0,1,0
131,1,2012-08-10,1592409.97,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,4,8,2012,10,0,0,0
1132,8,2012-08-10,930745.6900000001,155078,83.74,3.494,11811.65,26.0,59.03,2215.73,2801.89,225.5226885,5.401,4,8,2012,10,0,0,0
5851,41,2012-08-10,1504545.94,196321,71.73,3.509,11523.22,78.18,6.43,5132.4,2667.3,198.0795651,6.432,4,8,2012,10,0,0,0
1847,13,2012-08-10,2041019.92,219622,81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,4,8,2012,10,0,0,0
1704,12,2012-08-10,984689.9,112238,95.91,3.811,10844.78,79.4,38.62,6513.42,2756.59,130.7561613,10.926,4,8,2012,10,0,1,0
5708,40,2012-08-10,1007906.43,155083,70.09,3.772,10965.65,130.69,0.32,4849.39,2266.63,138.1437742,4.156,4,8,2012,10,0,0,0
846,6,2012-08-10,1588380.73,202505,87.04,3.494,5750.2,187.04,5.21,3920.14,7505.63,223.5699533,5.668,4,8,2012,10,0,0,0
274,2,2012-08-10,1866719.96,202307,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,4,8,2012,10,0,0,0
5279,37,2012-08-10,500964.59,39910,84.41,3.494,509.88,0.0,23.22,25.74,3183.91,220.6404663,6.623,4,8,2012,10,0,0,1
3849,27,2012-08-10,1720537.26,204184,78.44,3.863,5892.89,148.66,14.01,4147.47,5611.07,142.1705634,8.239,4,8,2012,10,0,0,0
2991,21,2012-08-10,700272.01,140167,89.57,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,4,8,2012,10,0,1,0
1275,9,2012-08-10,538713.47,125833,88.66,3.494,3180.78,-9.94,1.4,2112.03,2314.58,225.7170094,5.277,4,8,2012,10,0,1,0
5422,38,2012-08-10,436690.13,39690,95.91,3.811,193.46,0.0,4.78,45.18,1781.51,130.7561613,10.926,4,8,2012,10,0,0,1
5994,42,2012-08-10,576620.31,39690,90.78,3.811,69.32,0.0,18.08,0.0,353.19,130.7561613,7.17,4,8,2012,10,0,0,1
989,7,2012-08-10,675926.3,70713,63.41,3.509,4032.28,26.2,55.79,2124.61,960.59,198.0795651,7.872,4,8,2012,10,0,1,0
4564,32,2012-08-10,1227469.2,203007,75.93,3.509,9862.83,573.37,61.32,7871.42,4298.69,198.0795651,7.872,4,8,2012,10,0,0,0
3277,23,2012-08-10,1436311.76,114533,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,4,8,2012,10,0,1,0
2562,18,2012-08-10,967304.07,120653,75.7,3.772,20397.03,134.57,41.72,3800.38,2169.34,138.1437742,8.535,4,8,2012,10,0,1,0
4135,29,2012-08-10,518628.42,93638,76.74,3.772,27921.89,341.19,9.08,1673.62,1983.79,138.1437742,9.419,4,8,2012,10,0,1,0
560,4,2012-08-10,2193367.69,205863,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,4,8,2012,10,0,0,0
4278,30,2012-08-10,430878.27999999997,42988,89.57,3.494,971.97,0.0,1.03,52.96,2168.04,221.5954138,6.565,4,8,2012,10,0,0,1
1561,11,2012-08-10,1388973.65,207499,86.21,3.494,16812.92,128.54,8.74,4764.33,4098.22,225.4735085,6.334,4,8,2012,10,0,0,0
417,3,2012-08-10,391811.6,37392,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,4,8,2012,10,0,1,0
5565,39,2012-08-10,1641867.92,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623,4,8,2012,10,0,0,0
1418,10,2012-08-10,1880436.94,126512,90.78,3.811,15282.47,0.0,58.8,5537.01,14827.71,130.7561613,7.17,4,8,2012,10,0,1,0
1990,14,2012-08-10,1648570.03,200898,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,4,8,2012,10,0,0,0
3992,28,2012-08-10,1269113.41,206302,95.91,3.811,8364.4,69.48,30.01,4158.02,3050.7,130.7561613,10.926,4,8,2012,10,0,0,0
5136,36,2012-08-10,298947.51,39910,84.41,3.49,25.14,0.0,0.0,1.98,1638.93,220.6404663,6.623,4,8,2012,10,0,0,0
3563,25,2012-08-10,710496.97,128107,71.93,3.722,21796.09,67.99,5.1,14696.25,3555.23,214.7484595,7.28,4,8,2012,10,0,1,0
